Date,Airline,Departure,Arrival,Day,Payment,Price,Through,Time,Departure_Time,Arrival_Time
2023-06-01,폴란드항공,ICN,CDG,+1일,성인/롯데카드,813300,경유 1, 29시간 35분,11:20,09:55
2023-06-01,폴란드항공,ICN,CDG,+1일,성인/롯데카드,813300,경유 1, 38시간 35분,11:20,18:55
2023-06-01,에어인디아,ICN,CDG,+1일,성인/모든 결제수단,1003900,경유 1, 37시간 25분,12:05,18:30
2023-06-01,에티오피아항공,ICN,CDG,+1일,성인/KB국민카드,1021400,경유 1, 37시간 00분,00:25,06:25
2023-06-01,에티하드항공,ICN,CDG,+1일,성인/하나카드,1080300,경유 1, 20시간 50분,17:55,07:45
2023-06-01,타이항공,ICN,CDG,+1일,성인/KB국민카드,1090000,경유 1, 20시간 40분,17:30,07:10
2023-06-01,타이항공,ICN,CDG,+1일,성인/KB국민카드,1090000,경유 1, 27시간 50분,10:20,07:10
2023-06-01,타이항공,ICN,CDG,+1일,성인/KB국민카드,1090000,경유 1, 28시간 35분,09:35,07:10
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1181100,경유 1, 27시간 00분,12:20,08:20
2023-06-01,네덜란드항공,ICN,CDG,+1일,성인/삼성카드,1202600,경유 1, 16시간 05분,22:50,07:55
2023-06-01,네덜란드항공,ICN,CDG,+1일,성인/삼성카드,1202600,경유 1, 16시간 50분,22:50,08:40
2023-06-01,네덜란드항공에어프랑스 공동운항,ICN,CDG,+1일,성인/삼성카드,1202600,경유 1, 19시간 00분,22:50,10:50
2023-06-01,네덜란드항공에어프랑스 공동운항,ICN,CDG,+1일,성인/삼성카드,1202600,경유 1, 23시간 35분,22:50,15:25
2023-06-01,에티하드항공공동운항 정보확인필요,ICN,CDG,+1일,성인/모든 결제수단,1210500,경유 2, 36시간 45분,17:55,23:40
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1353000,경유 1, 23시간 35분,22:50,15:25
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1353000,경유 1, 19시간 00분,22:50,10:50
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1353000,경유 1, 16시간 50분,22:50,08:40
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1353000,경유 1, 16시간 05분,22:50,07:55
2023-06-01,에티하드항공공동운항 정보확인필요,ICN,CDG,+1일,성인/모든 결제수단,1377200,경유 2, 30시간 25분,17:55,17:20
2023-06-01,네덜란드항공,ICN,CDG,+1일,성인/삼성카드,1402000,경유 1, 17시간 35분,22:50,09:25
2023-06-01,네덜란드항공,ICN,CDG,+1일,성인/삼성카드,1402000,경유 1, 25시간 55분,22:50,17:45
2023-06-01,네덜란드항공,ICN,CDG,+1일,성인/삼성카드,1402000,경유 1, 27시간 15분,22:50,19:05
2023-06-01,네덜란드항공,ICN,CDG,+1일,성인/삼성카드,1402000,경유 1, 21시간 50분,22:50,13:40
2023-06-01,네덜란드항공에어프랑스 공동운항,ICN,CDG,+1일,성인/삼성카드,1402000,경유 1, 24시간 00분,22:50,15:50
2023-06-01,네덜란드항공에어프랑스 공동운항,ICN,CDG,+1일,성인/삼성카드,1402000,경유 1, 28시간 15분,22:50,20:05
2023-06-01,네덜란드항공에어프랑스 공동운항,ICN,CDG,+1일,성인/삼성카드,1402000,경유 1, 20시간 05분,22:50,11:55
2023-06-01,루프트한자공동운항 정보확인필요,ICN,ORY,+1일,성인/롯데카드,1408900,경유 1, 28시간 15분,11:40,08:55
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1408900,경유 1, 33시간 10분,11:40,13:50
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1408900,경유 1, 27시간 35분,11:40,08:15
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1408900,경유 1, 30시간 45분,11:40,11:25
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1419200,경유 1, 28시간 25분,12:20,09:45
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1419200,경유 1, 32시간 15분,12:20,13:35
2023-06-01,여러항공사,ICN,CDG,+1일,성인/삼성카드,1426800,경유 1, 20시간 05분,22:50,11:55
2023-06-01,여러항공사네덜란드항공 공동운항,ICN,CDG,+1일,성인/삼성카드,1426800,경유 1, 16시간 05분,22:50,07:55
2023-06-01,여러항공사네덜란드항공 공동운항,ICN,CDG,+1일,성인/삼성카드,1426800,경유 1, 21시간 50분,22:50,13:40
2023-06-01,여러항공사,ICN,CDG,+1일,성인/삼성카드,1426800,경유 1, 23시간 35분,22:50,15:25
2023-06-01,우즈베키스탄항공대한항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1460300,경유 1, 33시간 25분,15:35,18:00
2023-06-01,루프트한자공동운항 정보확인필요,ICN,ORY,+1일,성인/롯데카드,1528200,경유 1, 37시간 55분,11:40,18:35
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1538500,경유 1, 37시간 15분,12:20,18:35
2023-06-01,루프트한자,ICN,CDG,+1일,성인/롯데카드,1538500,경유 1, 29시간 25분,12:20,10:45
2023-06-01,캐세이퍼시픽항공,ICN,CDG,+1일,성인/KB국민카드,1548100,경유 1, 22시간 50분,15:10,07:00
2023-06-01,캐세이퍼시픽항공,ICN,CDG,+1일,성인/KB국민카드,1548100,경유 1, 24시간 25분,13:35,07:00
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1553700,경유 1, 20시간 05분,22:50,11:55
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1553700,경유 1, 27시간 15분,22:50,19:05
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1553700,경유 1, 24시간 00분,22:50,15:50
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1553700,경유 1, 28시간 15분,22:50,20:05
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1553700,경유 1, 17시간 35분,22:50,09:25
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1553700,경유 1, 21시간 50분,22:50,13:40
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1553700,경유 1, 25시간 55분,22:50,17:45
2023-06-01,싱가폴항공,ICN,CDG,+2일,성인/삼성 iD PET 카드,1587000,경유 1, 38시간 50분,23:45,07:35
2023-06-01,에미레이트항공,ICN,CDG,+1일,성인/우리카드,1649600,경유 1, 20시간 35분,23:55,13:30
2023-06-01,에미레이트항공,ICN,CDG,+1일,성인/우리카드,1649600,경유 1, 27시간 05분,23:55,20:00
2023-06-01,에미레이트항공,ICN,CDG,+2일,성인/우리카드,1649600,경유 1, 40시간 30분,23:55,09:25
2023-06-01,핀에어,ICN,CDG,+1일,성인/우리카드,1768600,경유 1, 31시간 40분,21:40,22:20
2023-06-01,핀에어,ICN,CDG,+1일,성인/우리카드,1768600,경유 1, 19시간 00분,21:40,09:40
2023-06-01,핀에어,ICN,CDG,+1일,성인/우리카드,1768600,경유 1, 27시간 30분,21:40,18:10
2023-06-01,에티하드항공공동운항 정보확인필요,ICN,CDG,+1일,성인/모든 결제수단,1787100,경유 2, 23시간 55분,17:55,10:50
2023-06-01,네덜란드항공에어프랑스 공동운항,ICN,CDG,+1일,성인/삼성카드,1807500,경유 1, 30시간 15분,22:50,22:05
2023-06-01,여러항공사네덜란드항공 공동운항,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 27시간 15분,22:50,19:05
2023-06-01,여러항공사,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 24시간 00분,22:50,15:50
2023-06-01,여러항공사네덜란드항공 공동운항,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 17시간 35분,22:50,09:25
2023-06-01,여러항공사,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 30시간 15분,22:50,22:05
2023-06-01,여러항공사네덜란드항공 공동운항,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 25시간 55분,22:50,17:45
2023-06-01,여러항공사,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 28시간 15분,22:50,20:05
2023-06-01,여러항공사,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 19시간 00분,22:50,10:50
2023-06-01,여러항공사네덜란드항공 공동운항,ICN,CDG,+1일,성인/삼성카드,1832300,경유 1, 16시간 50분,22:50,08:40
2023-06-01,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,1891400,경유 1, 27시간 05분,10:55,07:00
2023-06-01,터키항공,ICN,CDG,+1일,성인/NH채움카드,1915400,경유 1, 25시간 55분,23:35,18:30
2023-06-01,터키항공,ICN,CDG,+1일,성인/NH채움카드,1915400,경유 1, 29시간 30분,23:35,22:05
2023-06-01,터키항공,ICN,CDG,+1일,성인/NH채움카드,1915400,경유 1, 20시간 10분,23:35,12:45
2023-06-01,터키항공,ICN,CDG,+1일,성인/NH채움카드,1915400,경유 1, 22시간 45분,23:35,15:20
2023-06-01,에어프랑스네덜란드항공 공동운항,ICN,CDG,+1일,성인/롯데카드,1955100,경유 1, 30시간 15분,22:50,22:05
2023-06-01,카타르항공,ICN,CDG,+1일,성인/KB국민카드,2005200,경유 1, 36시간 55분,01:30,07:25
2023-06-01,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,2030500,경유 1, 27시간 25분,10:35,07:00
2023-06-01,터키항공,ICN,CDG,+1일,성인/NH채움카드,2065000,경유 1, 17시간 05분,23:35,09:40
2023-06-01,에바항공,ICN,CDG,+1일,성인/롯데카드,2184000,경유 1, 19시간 35분,19:45,08:20
2023-06-01,에바항공,ICN,CDG,+1일,성인/롯데카드,2184000,경유 1, 27시간 20분,12:00,08:20
2023-06-01,캐세이퍼시픽항공,ICN,CDG,+1일,성인/KB국민카드,3052700,경유 1, 27시간 50분,10:10,07:00
2023-06-01,캐세이퍼시픽항공,ICN,CDG,+2일,성인/KB국민카드,3073300,경유 1, 41시간 45분,20:15,07:00
2023-06-01,여러항공사타이항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,4851800,경유 1, 20시간 40분,17:30,07:10
2023-06-01,여러항공사타이항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,4851800,경유 1, 28시간 35분,09:35,07:10
2023-06-01,여러항공사타이항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,4851800,경유 1, 27시간 50분,10:20,07:10
2023-06-01,여러항공사에바항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,5339400,경유 1, 19시간 35분,19:45,08:20
2023-06-01,여러항공사에바항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,5339400,경유 1, 27시간 20분,12:00,08:20
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/롯데카드,6101700,경유 2, 35시간 00분,15:50,19:50
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/롯데카드,6101700,경유 2, 41시간 50분,09:00,19:50
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/롯데카드,6101700,경유 2, 29시간 00분,15:50,13:50
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/롯데카드,6101700,경유 2, 26시간 35분,15:50,11:25
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/롯데카드,6101700,경유 2, 33시간 25분,09:00,11:25
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/롯데카드,6101700,경유 2, 35시간 50분,09:00,13:50
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/롯데카드,6120300,경유 2, 38시간 35분,15:50,23:25
2023-06-01,여러항공사아시아나항공 등 공동운항,ICN,CDG,+1일,성인/모든 결제수단,6483600,경유 2, 45시간 25분,09:00,23:25
2023-06-01,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,6557700,경유 1, 25시간 00분,14:20,08:20
2023-06-01,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,6588300,경유 1, 29시간 20분,10:00,08:20
2023-06-01,에바항공아시아나항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,6844900,경유 1, 29시간 20분,10:00,08:20
2023-06-01,유나이티드항공,ICN,CDG,+1일,성인/NH채움카드,9104600,경유 1, 24시간 50분,16:35,10:25
2023-06-01,유나이티드항공아시아나항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,9643800,경유 1, 28시간 55분,09:50,07:45
2023-06-01,유나이티드항공아시아나항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,9643800,경유 1, 32시간 05분,09:50,10:55
2023-06-02,터키항공,ICN,CDG,+1일,성인/KB국민카드,952900,경유 1, 29시간 05분,11:35,09:40
2023-06-02,터키항공,ICN,CDG,+1일,성인/모든 결제수단,957076,경유 1, 37시간 55분,11:35,18:30
2023-06-02,터키항공,ICN,CDG,+1일,성인/모든 결제수단,957076,경유 1, 36시간 30분,11:35,17:05
2023-06-02,터키항공,ICN,CDG,+1일,성인/모든 결제수단,957309,경유 1, 34시간 45분,11:35,15:20
2023-06-02,터키항공,ICN,CDG,+1일,성인/모든 결제수단,957076,경유 1, 37시간 55분,11:35,18:30
2023-06-02,터키항공,ICN,CDG,+1일,성인/모든 결제수단,957076,경유 1, 36시간 30분,11:35,17:05
2023-06-02,터키항공,ICN,CDG,+1일,성인/모든 결제수단,957309,경유 1, 34시간 45분,11:35,15:20
2023-06-02,터키항공,ICN,CDG,+1일,성인/모든 결제수단,958794,경유 1, 32시간 10분,11:35,12:45
2023-06-02,LOT폴란드항공,ICN,CDG,+1일,성인/KB국민카드,961600,경유 1, 29시간 35분,11:20,09:55
2023-06-02,LOT폴란드항공,ICN,CDG,+1일,성인/KB국민카드,961600,경유 1, 38시간 35분,11:20,18:55
2023-06-02,중국국제항공,ICN,CDG,+1일,성인/모든 결제수단,961900,경유 1, 34시간 15분,15:25,18:40
2023-06-02,중국국제항공,ICN,CDG,+1일,성인/모든 결제수단,967965,경유 1, 36시간 35분,13:05,18:40
2023-06-02,중국국제항공,ICN,CDG,+1일,성인/모든 결제수단,968344,경유 1, 31시간 50분,17:50,18:40
2023-06-02,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,1029900,경유 2, 23시간 55분,17:50,10:45
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1041800,경유 1, 30시간 15분,10:25,09:40
2023-06-02,여러항공사,ICN,CDG,+1일,성인/우리카드,1043700,경유 1, 33시간 20분,10:25,12:45
2023-06-02,타이항공,ICN,CDG,+1일,성인/KB국민카드,1073000,경유 1, 20시간 40분,17:30,07:10
2023-06-02,에티하드항공,ICN,CDG,+1일,성인/모든 결제수단,1106394,경유 1, 20시간 50분,17:55,07:45
2023-06-02,터키항공아시아나항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1200400,경유 1, 37시간 40분,10:25,17:05
2023-06-02,터키항공아시아나항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1200400,경유 1, 30시간 15분,10:25,09:40
2023-06-02,터키항공아시아나항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1200400,경유 1, 35시간 55분,10:25,15:20
2023-06-02,터키항공아시아나항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1200400,경유 1, 33시간 20분,10:25,12:45
2023-06-02,터키항공아시아나항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1200400,경유 1, 39시간 05분,10:25,18:30
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1208745,경유 1, 27시간 35분,11:40,08:15
2023-06-02,여러항공사,ICN,CDG,+1일,성인/KB국민카드,1234300,경유 1, 27시간 00분,13:40,09:40
2023-06-02,여러항공사,ICN,CDG,+1일,성인/KB국민카드,1234300,경유 1, 30시간 05분,13:40,12:45
2023-06-02,여러항공사,ICN,CDG,+1일,성인/KB국민카드,1234300,경유 1, 32시간 40분,13:40,15:20
2023-06-02,여러항공사,ICN,CDG,+1일,성인/KB국민카드,1234300,경유 1, 34시간 25분,13:40,17:05
2023-06-02,여러항공사,ICN,CDG,+1일,성인/KB국민카드,1240600,경유 1, 26시간 05분,13:40,08:45
2023-06-02,터키항공아시아나항공 등 공동운항,ICN,CDG,+1일,성인/하나카드,1252100,경유 1, 37시간 20분,10:25,16:45
2023-06-02,터키항공아시아나항공 등 공동운항,ICN,CDG,+1일,성인/하나카드,1252100,경유 1, 32시간 10분,10:25,11:35
2023-06-02,여러항공사터키항공 공동운항,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1261200,경유 1, 28시간 55분,13:40,11:35
2023-06-02,여러항공사Hop 공동운항,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1298300,경유 1, 29시간 55분,09:40,08:35
2023-06-02,여러항공사Hop 공동운항,ICN,CDG,+1일,성인/우리카드,1300600,경유 1, 32시간 30분,09:40,11:10
2023-06-02,타이항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1308400,경유 1, 27시간 50분,10:20,07:10
2023-06-02,타이항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1308400,경유 1, 28시간 35분,09:35,07:10
2023-06-02,루프트한자에어돌로미티 공동운항,ICN,ORY,+1일,성인/모든 결제수단,1315455,경유 1, 37시간 55분,11:40,18:35
2023-06-02,루프트한자에어돌로미티 공동운항,ICN,ORY,+1일,성인/모든 결제수단,1315455,경유 1, 28시간 15분,11:40,08:55
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1322997,경유 1, 27시간 00분,12:20,08:20
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1322997,경유 1, 36시간 10분,12:20,17:30
2023-06-02,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,1356392,경유 2, 33시간 05분,15:25,17:30
2023-06-02,싱가포르항공스쿠트항공 공동운항,ICN,CDG,+2일,성인/모든 결제수단,1402066,경유 2, 39시간 45분,22:50,07:35
2023-06-02,싱가포르항공스쿠트항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1403784,경유 2, 29시간 25분,22:50,21:15
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1437681,경유 1, 30시간 45분,11:40,11:25
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1448341,경유 1, 29시간 25분,12:20,10:45
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1448341,경유 1, 28시간 25분,12:20,09:45
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1448341,경유 1, 32시간 15분,12:20,13:35
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1460000,경유 2, 27시간 40분,11:40,08:20
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1460000,경유 2, 27시간 40분,11:40,08:20
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1460000,경유 2, 27시간 40분,11:40,08:20
2023-06-02,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,1468549,경유 2, 32시간 35분,17:50,19:25
2023-06-02,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,1468549,경유 2, 35시간 00분,15:25,19:25
2023-06-02,여러항공사,ICN,CDG,+1일,성인/모든 결제수단,1486813,경유 2, 30시간 40분,17:50,17:30
2023-06-02,루프트한자,ICN,CDG,+1일,성인/삼성카드,1498000,경유 2, 29시간 05분,11:40,09:45
2023-06-02,루프트한자,ICN,CDG,+1일,성인/삼성카드,1516600,경유 2, 29시간 05분,11:40,09:45
2023-06-02,여러항공사아시아나항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1516924,경유 2, 35시간 25분,15:00,19:25
2023-06-02,여러항공사,ICN,CDG,+1일,성인/삼성카드,1537600,경유 1, 35시간 25분,15:00,19:25
2023-06-02,싱가포르항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 40시간 55분,11:20,21:15
2023-06-02,싱가포르항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 29시간 35분,09:00,07:35
2023-06-02,싱가포르항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 43시간 15분,09:00,21:15
2023-06-02,싱가포르항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 28시간 30분,23:45,21:15
2023-06-02,싱가포르항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 21시간 50분,16:45,07:35
2023-06-02,싱가포르항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 27시간 15분,11:20,07:35
2023-06-02,싱가포르항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 35시간 30분,16:45,21:15
2023-06-02,싱가포르항공,ICN,CDG,+2일,성인/현대 M2/M3 Edition2(이용실적 충족시),1565400,경유 1, 38시간 50분,23:45,07:35
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1588900,경유 2, 26시간 55분,12:20,08:15
2023-06-02,루프트한자에어돌로미티 공동운항,ICN,ORY,+1일,성인/모든 결제수단,1588900,경유 2, 27시간 35분,12:20,08:55
2023-06-02,여러항공사Hop 공동운항,ICN,CDG,+1일,성인/KB국민카드,1599400,경유 1, 28시간 10분,11:25,08:35
2023-06-02,여러항공사,ICN,ORY,+1일,성인/KB국민카드,1601300,경유 2, 27시간 35분,12:20,08:55
2023-06-02,터키항공공동운항 정보확인필요,ICN,CDG,+1일,성인/하나카드,1611200,경유 2, 34시간 00분,11:35,14:35
2023-06-02,에미레이트항공,ICN,CDG,+1일,성인/KB국민카드,1613400,경유 1, 20시간 35분,23:55,13:30
2023-06-02,에미레이트항공,ICN,CDG,+1일,성인/KB국민카드,1613400,경유 1, 27시간 05분,23:55,20:00
2023-06-02,에미레이트항공,ICN,CDG,+2일,성인/KB국민카드,1613400,경유 1, 40시간 30분,23:55,09:25
2023-06-02,여러항공사Hop 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1642837,경유 1, 30시간 45분,11:25,11:10
2023-06-02,여러항공사Hop 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1642837,경유 1, 33시간 10분,11:25,13:35
2023-06-02,터키항공공동운항 정보확인필요,ICN,CDG,+1일,성인/하나카드,1657700,경유 2, 22시간 00분,23:35,14:35
2023-06-02,터키항공공동운항 정보확인필요,ICN,CDG,+1일,성인/하나카드,1657700,경유 2, 22시간 00분,23:35,14:35
2023-06-02,여러항공사,ICN,ORY,+1일,성인/모든 결제수단,1692200,경유 2, 37시간 15분,12:20,18:35
2023-06-02,여러항공사,ICN,ORY,+1일,성인/모든 결제수단,1692200,경유 2, 37시간 15분,12:20,18:35
2023-06-02,루프트한자에어돌로미티 공동운항,ICN,ORY,+1일,성인/모든 결제수단,1702200,경유 2, 37시간 15분,12:20,18:35
2023-06-02,루프트한자,ICN,CDG,+1일,성인/모든 결제수단,1702300,경유 2, 32시간 55분,11:40,13:35
2023-06-02,터키항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1713600,경유 1, 17시간 05분,23:35,09:40
2023-06-02,터키항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1713600,경유 1, 20시간 10분,23:35,12:45
2023-06-02,터키항공,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1713600,경유 1, 25시간 55분,23:35,18:30
2023-06-02,중국동방항공,ICN,CDG,+1일,성인/모든 결제수단,1719361,경유 2, 24시간 20분,13:10,06:30
2023-06-02,에티하드항공알리탈리아항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1733900,경유 2, 36시간 45분,17:55,23:40
2023-06-02,에티하드항공알리탈리아항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1733900,경유 2, 25시간 35분,17:55,12:30
2023-06-02,에티하드항공알리탈리아항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1733900,경유 2, 23시간 55분,17:55,10:50
2023-06-02,에티하드항공알리탈리아항공 공동운항,ICN,CDG,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1733900,경유 2, 30시간 25분,17:55,17:20
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1742200,경유 1, 28시간 30분,13:20,10:50
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1742200,경유 1, 30시간 10분,13:20,12:30
2023-06-02,중국동방항공,ICN,CDG,+1일,성인/모든 결제수단,1746642,경유 2, 19시간 25분,18:05,06:30
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1753000,경유 1, 25시간 40분,13:50,08:30
2023-06-02,여러항공사,ICN,ORY,+1일,성인/하나멤버스 1Q 카드 Daily,1753000,경유 1, 27시간 00분,13:50,09:50
2023-06-02,여러항공사아시아나항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1755987,경유 2, 26시간 45분,15:00,10:45
2023-06-02,여러항공사아시아나항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1756497,경유 2, 25시간 45분,15:00,09:45
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1816500,경유 1, 29시간 20분,10:25,08:45
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1819300,경유 1, 29시간 25분,12:25,10:50
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1819300,경유 1, 26시간 30분,12:25,07:55
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1819300,경유 1, 27시간 15분,12:25,08:40
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1819300,경유 1, 28시간 00분,12:25,09:25
2023-06-02,여러항공사,ICN,CDG,+1일,성인/우리카드,1822000,경유 1, 29시간 40분,09:40,08:20
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1827300,경유 1, 25시간 35분,13:50,08:25
2023-06-02,여러항공사,ICN,CDG,+1일,성인/하나멤버스 1Q 카드 Daily,1827300,경유 1, 28시간 30분,13:50,11:20
2023-06-02,여러항공사터키항공 공동운항,ICN,CDG,+1일,성인/모든 결제수단,1834876,경유 2, 29시간 35분,10:25,09:00
2023-06-02,중국동방항공,ICN,CDG,+1일,성인/모든 결제수단,1838778,경유 2, 23시간 15분,14:15,06:30
2023-06-02,중국동방항공,ICN,CDG,+1일,성인/모든 결제수단,1848633,경유 2, 25시간 35분,11:55,06:30
2023-06-02,중국동방항공,ICN,CDG,+1일,성인/모든 결제수단,1848633,경유 2, 25시간 35분,11:55,06:30
2023-06-02,중국동방항공,ICN,CDG,+1일,성인/모든 결제수단,1848633,경유 2, 25시간 35분,11:55,06:30
2023-06-02,베트남항공대한항공 공동운항,ICN,CDG,+2일,성인/모든 결제수단,1853853,경유 1, 41시간 25분,20:05,06:30
