Date,Airline,Departure,Arrival,Day,time,Payment,Price
2023-08-20,여러항공사Hop 공동운항,11:25ICN,20:45CDG,"경유 1, 16시간 20분",,성인/모든 결제수단,"편도 6,628,600원~"
2023-08-20,여러항공사,10:55ICN,22:50CDG,"경유 1, 18시간 55분",,성인/모든 결제수단,"편도 6,629,500원~"
2023-08-20,여러항공사,10:55ICN,08:35CDG,+1일,"경유 1, 28시간 40분",성인/모든 결제수단,"편도 6,669,000원~"
2023-08-20,여러항공사Hop 공동운항,11:25ICN,08:35CDG,+1일,"경유 1, 28시간 10분",성인/모든 결제수단,"편도 6,716,000원~"
2023-08-20,여러항공사Hop 공동운항,11:25ICN,11:10CDG,+1일,"경유 1, 30시간 45분",성인/모든 결제수단,"편도 6,716,000원~"
2023-08-20,여러항공사,10:55ICN,11:20CDG,+1일,"경유 1, 31시간 25분",성인/모든 결제수단,"편도 6,973,200원~"
2023-08-20,여러항공사,10:55ICN,13:50CDG,+1일,"경유 1, 33시간 55분",성인/모든 결제수단,"편도 6,973,200원~"
2023-08-20,일본항공대한항공 공동운항,20:30ICN,16:15CDG,+1일,"경유 1, 26시간 45분",성인/모든 결제수단,"편도 7,132,600원~"
2023-08-20,일본항공대한항공 공동운항,18:05ICN,16:15CDG,+1일,"경유 1, 29시간 10분",성인/모든 결제수단,"편도 7,147,300원~"
2023-08-20,일본항공대한항공 공동운항,10:10ICN,16:15CDG,+1일,"경유 1, 37시간 05분",성인/모든 결제수단,"편도 7,147,300원~"
2023-08-20,여러항공사에어노스트룸 공동운항,11:25ICN,09:30ORY,+1일,"경유 2, 29시간 05분",성인/모든 결제수단,"편도 7,260,600원~"
2023-08-21,에미레이트항공,23:55ICN,13:30CDG,+1일,"경유 1, 20시간 35분",성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,843,900원~"
2023-08-21,에미레이트항공,23:55ICN,20:00CDG,+1일,"경유 1, 27시간 05분",성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,843,900원~"
2023-08-21,에미레이트항공,23:55ICN,09:25CDG,+2일,"경유 1, 40시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,843,900원~"
2023-08-21,대한항공,12:20ICN,18:30CDG,"직항, 13시간 10분",,성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,953,500원~"
2023-08-21,여러항공사Hop 공동운항,11:25ICN,21:20CDG,"경유 1, 16시간 55분",,성인/모든 결제수단,"편도 6,628,600원~"
2023-08-21,여러항공사,10:55ICN,09:20CDG,+1일,"경유 1, 29시간 25분",성인/모든 결제수단,"편도 6,629,500원~"
2023-08-21,여러항공사,10:55ICN,11:00CDG,+1일,"경유 1, 31시간 05분",성인/모든 결제수단,"편도 6,629,500원~"
2023-08-21,여러항공사,10:55ICN,22:50CDG,"경유 1, 18시간 55분",,성인/모든 결제수단,"편도 6,629,500원~"
2023-08-21,여러항공사,10:55ICN,08:35CDG,+1일,"경유 1, 28시간 40분",성인/모든 결제수단,"편도 6,669,000원~"
2023-08-21,여러항공사Hop 공동운항,11:25ICN,08:35CDG,+1일,"경유 1, 28시간 10분",성인/모든 결제수단,"편도 6,716,000원~"
2023-08-21,여러항공사Hop 공동운항,11:25ICN,11:10CDG,+1일,"경유 1, 30시간 45분",성인/모든 결제수단,"편도 6,716,000원~"
2023-08-21,여러항공사,10:55ICN,13:50CDG,+1일,"경유 1, 33시간 55분",성인/모든 결제수단,"편도 6,973,200원~"
2023-08-21,일본항공대한항공 공동운항,20:30ICN,16:15CDG,+1일,"경유 1, 26시간 45분",성인/모든 결제수단,"편도 7,132,600원~"
2023-08-21,일본항공대한항공 공동운항,10:10ICN,16:15CDG,+1일,"경유 1, 37시간 05분",성인/모든 결제수단,"편도 7,147,300원~"
2023-08-22,에미레이트항공,23:55ICN,13:30CDG,+1일,"경유 1, 20시간 35분",성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,843,900원~"
2023-08-22,에미레이트항공,23:55ICN,20:00CDG,+1일,"경유 1, 27시간 05분",성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,843,900원~"
2023-08-22,에미레이트항공,23:55ICN,09:25CDG,+2일,"경유 1, 40시간 30분",성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,843,900원~"
2023-08-22,대한항공,12:20ICN,18:30CDG,"직항, 13시간 10분",,성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,953,500원~"
2023-08-22,대한항공,09:00ICN,15:30CDG,"직항, 13시간 30분",,성인/현대 M2/M3 Edition2(이용실적 충족시),"편도 5,953,500원~"
2023-08-22,여러항공사Hop 공동운항,11:25ICN,21:20CDG,"경유 1, 16시간 55분",,성인/모든 결제수단,"편도 6,628,600원~"
2023-08-22,여러항공사,10:55ICN,09:10CDG,+1일,"경유 1, 29시간 15분",성인/모든 결제수단,"편도 6,629,500원~"
2023-08-22,여러항공사,10:55ICN,22:50CDG,"경유 1, 18시간 55분",,성인/모든 결제수단,"편도 6,629,500원~"
2023-08-22,여러항공사Hop 공동운항,11:25ICN,11:10CDG,+1일,"경유 1, 30시간 45분",성인/모든 결제수단,"편도 6,716,000원~"
2023-08-22,여러항공사,10:55ICN,11:20CDG,+1일,"경유 1, 31시간 25분",성인/모든 결제수단,"편도 6,973,200원~"
2023-08-22,여러항공사,10:55ICN,13:50CDG,+1일,"경유 1, 33시간 55분",성인/모든 결제수단,"편도 6,973,200원~"
2023-08-22,여러항공사,10:55ICN,08:35CDG,+1일,"경유 1, 28시간 40분",성인/모든 결제수단,"편도 6,973,200원~"
2023-08-22,일본항공대한항공 공동운항,20:30ICN,16:15CDG,+1일,"경유 1, 26시간 45분",성인/모든 결제수단,"편도 7,132,600원~"
2023-08-22,일본항공대한항공 공동운항,10:10ICN,16:15CDG,+1일,"경유 1, 37시간 05분",성인/모든 결제수단,"편도 7,147,300원~"
2023-08-22,일본항공대한항공 공동운항,18:05ICN,16:15CDG,+1일,"경유 1, 29시간 10분",성인/모든 결제수단,"편도 7,147,300원~"
2023-08-22,중국동방항공,12:55ICN,06:30CDG,+1일,"경유 1, 24시간 35분",성인/삼성 iD PET 카드,"편도 8,087,900원~"
