Date,Airline,Departure,Arrival,Day,Payment,Price,Through,Time,Departure_Time,Arrival_Time
2023-06-01,에어인디아,CDG,ICN,+2일,성인/모든 결제수단,614000,경유 1, 31시간 05분,20:25,10:30
2023-06-01,중국동방항공,CDG,GMP,+2일,성인/모든 결제수단,858800,경유 1, 30시간 10분,21:50,11:00
2023-06-01,중국동방항공,CDG,ICN,+2일,성인/모든 결제수단,858800,경유 1, 31시간 05분,21:50,11:55
2023-06-01,중국동방항공,CDG,ICN,+2일,성인/모든 결제수단,858800,경유 1, 34시간 30분,21:50,15:20
2023-06-01,폴란드항공,CDG,ICN,+2일,성인/모든 결제수단,912200,경유 1, 36시간 35분,10:45,06:20
2023-06-01,에티하드항공,CDG,ICN,+1일,성인/모든 결제수단,924600,경유 1, 18시간 15분,10:25,11:40
2023-06-01,카타르항공,CDG,ICN,+1일,성인/모든 결제수단,986700,경유 1, 17시간 50분,16:05,16:55
2023-06-01,카타르항공,CDG,ICN,+1일,성인/모든 결제수단,986700,경유 1, 24시간 50분,09:05,16:55
2023-06-01,캐세이퍼시픽항공,CDG,ICN,+1일,성인/모든 결제수단,1047600,경유 1, 23시간 30분,12:45,19:15
2023-06-01,캐세이퍼시픽항공,CDG,ICN,+1일,성인/모든 결제수단,1047600,경유 1, 25시간 30분,12:45,21:15
2023-06-01,타이항공,CDG,ICN,+1일,성인/모든 결제수단,1049600,경유 1, 18시간 45분,13:40,15:25
2023-06-01,핀에어,CDG,ICN,+2일,성인/모든 결제수단,1057100,경유 1, 33시간 20분,19:00,11:20
2023-06-01,에어인디아아시아나항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1063400,경유 1, 26시간 05분,20:25,05:30
2023-06-01,타이항공,CDG,ICN,+2일,성인/모든 결제수단,1078800,경유 1, 34시간 15분,13:40,06:55
2023-06-01,타이항공,CDG,ICN,+2일,성인/모든 결제수단,1078800,경유 1, 33시간 55분,13:40,06:35
2023-06-01,핀에어,CDG,ICN,+1일,성인/모든 결제수단,1150900,경유 1, 17시간 30분,10:50,11:20
2023-06-01,네덜란드항공,CDG,ICN,+2일,성인/모든 결제수단,1155400,경유 1, 34시간 35분,18:35,12:10
2023-06-01,네덜란드항공,CDG,ICN,+2일,성인/모든 결제수단,1155400,경유 1, 32시간 55분,20:15,12:10
2023-06-01,여러항공사공동운항 정보확인필요,CDG,ICN,+1일,성인/모든 결제수단,1173400,경유 1, 22시간 35분,07:40,13:15
2023-06-01,여러항공사공동운항 정보확인필요,CDG,ICN,+1일,성인/모든 결제수단,1173400,경유 1, 20시간 15분,10:00,13:15
2023-06-01,에어프랑스,CDG,ICN,+1일,성인/모든 결제수단,1184400,직항, 12시간 15분,11:50,07:05
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1220000,경유 1, 15시간 20분,17:50,16:10
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1221200,경유 1, 18시간 40분,14:30,16:10
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1221200,경유 1, 14시간 35분,18:35,16:10
2023-06-01,여러항공사공동운항 정보확인필요,CDG,ICN,+1일,성인/모든 결제수단,1242600,경유 1, 14시간 40분,16:30,14:10
2023-06-01,에바항공,CDG,ICN,+1일,성인/모든 결제수단,1272500,경유 1, 16시간 40분,11:20,11:00
2023-06-01,에바항공,CDG,ICN,+1일,성인/모든 결제수단,1272500,경유 1, 24시간 25분,11:20,18:45
2023-06-01,대한항공,CDG,ICN,+1일,성인/모든 결제수단,1273400,직항, 11시간 45분,21:00,15:45
2023-06-01,대한항공에어프랑스 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1507600,직항, 12시간 15분,11:50,07:05
2023-06-01,아시아나항공,CDG,ICN,+1일,성인/모든 결제수단,1508100,직항, 12시간 00분,20:05,15:05
2023-06-01,에어프랑스대한항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1567900,직항, 11시간 45분,21:00,15:45
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1593200,경유 1, 14시간 05분,16:45,13:50
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1173400,경유 1, 17시간 05분,13:45,13:50
2023-06-01,여러항공사Hop 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1173400,경유 1, 20시간 15분,10:00,13:15
2023-06-01,여러항공사Hop 공동운항,CDG,ICN,+2일,성인/KB국민카드,1192600,경유 1, 34시간 25분,20:45,14:10
2023-06-01,에바항공,CDG,ICN,+1일,성인/KB국민카드,1199600,경유 1, 24시간 25분,11:20,18:45
2023-06-01,대한항공,CDG,ICN,+1일,성인/KB국민카드,1200800,직항, 11시간 45분,21:00,15:45
2023-06-01,여러항공사Hop 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1201700,경유 1, 33시간 30분,20:45,13:15
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1220000,경유 1, 15시간 20분,17:50,16:10
2023-06-01,아시아나항공,CDG,ICN,+1일,성인/KB국민카드,1220500,직항, 12시간 00분,20:05,15:05
2023-06-01,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/KB국민카드,1227000,경유 1, 32시간 55분,20:15,12:10
2023-06-01,여러항공사Hop 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1242600,경유 1, 14시간 40분,16:30,14:10
2023-06-01,에바항공,CDG,ICN,+1일,성인/모든 결제수단,1272500,경유 1, 16시간 40분,11:20,11:00
2023-06-01,여러항공사,CDG,ICN,+2일,성인/KB국민카드,1285500,경유 1, 36시간 55분,20:15,16:10
2023-06-01,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1286000,경유 1, 34시간 35분,18:35,12:10
2023-06-01,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1314600,경유 1, 35시간 20분,17:50,12:10
2023-06-01,여러항공사,CDG,ICN,+2일,성인/모든 결제수단,1339400,경유 1, 35시간 20분,17:50,12:10
2023-06-01,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1340600,경유 1, 34시간 35분,18:35,12:10
2023-06-01,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1395600,경유 1, 35시간 20분,17:50,12:10
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1417300,경유 1, 25시간 20분,07:35,15:55
2023-06-01,대한항공에어프랑스 공동운항,CDG,ICN,+1일,성인/KB국민카드,1421100,직항, 12시간 15분,11:50,07:05
2023-06-01,에어프랑스대한항공 공동운항,CDG,ICN,+1일,성인/KB국민카드,1502400,직항, 11시간 45분,21:00,15:45
2023-06-01,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1507100,경유 1, 36시간 35분,16:35,12:10
2023-06-01,LOT폴란드항공,CDG,ICN,+1일,성인/모든 결제수단,1591100,경유 2, 19시간 25분,07:05,09:30
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1593200,경유 1, 14시간 05분,16:45,13:50
2023-06-01,여러항공사,ORY,ICN,+1일,성인/모든 결제수단,1296500,경유 1, 18시간 20분,15:25,16:45
2023-06-01,에어프랑스대한항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1326072,직항, 11시간 45분,21:00,15:45
2023-06-01,여러항공사,CDG,ICN,+2일,성인/삼성카드,1330400,경유 1, 35시간 20분,17:50,12:10
2023-06-01,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/삼성카드,1331600,경유 1, 34시간 35분,18:35,12:10
2023-06-01,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1360461,경유 1, 35시간 20분,17:50,12:10
2023-06-01,여러항공사중국동방항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1375500,경유 1, 31시간 05분,21:50,11:55
2023-06-01,여러항공사중국동방항공 공동운항,CDG,GMP,+2일,성인/모든 결제수단,1375500,경유 1, 30시간 10분,21:50,11:00
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1405200,경유 2, 22시간 10분,06:00,11:10
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1417300,경유 1, 25시간 20분,07:35,15:55
2023-06-01,대한항공에어프랑스 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1420089,직항, 12시간 15분,11:50,07:05
2023-06-01,여러항공사Hop 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1427100,경유 2, 20시간 30분,07:40,11:10
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1434665,경유 1, 19시간 10분,11:45,13:55
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1434665,경유 1, 17시간 35분,13:20,13:55
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1434665,경유 1, 24시간 45분,06:10,13:55
2023-06-01,여러항공사,CDG,ICN,+2일,성인/모든 결제수단,1451274,경유 1, 35시간 35분,14:00,08:35
2023-06-01,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1457177,경유 1, 36시간 35분,16:35,12:10
2023-06-01,여러항공사,ORY,ICN,+1일,성인/모든 결제수단,1479311,경유 1, 20시간 30분,13:15,16:45
2023-06-01,카타르항공부엘링항공 공동운항,ORY,ICN,+1일,성인/모든 결제수단,1483100,경유 2, 20시간 55분,13:00,16:55
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1505951,경유 1, 14시간 05분,16:45,13:50
2023-06-01,여러항공사,CDG,ICN,+2일,성인/모든 결제수단,1525300,경유 2, 39시간 15분,08:55,07:10
2023-06-01,카타르항공,CDG,ICN,+2일,성인/모든 결제수단,1531095,경유 1, 35시간 10분,22:45,16:55
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1532368,경유 2, 22시간 35분,11:00,16:35
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1532557,경유 2, 20시간 15분,11:00,14:15
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1532717,경유 2, 16시간 45분,14:30,14:15
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1532717,경유 2, 19시간 05분,14:30,16:35
2023-06-01,LOT폴란드항공,CDG,ICN,+1일,성인/모든 결제수단,1545123,경유 2, 19시간 25분,07:05,09:30
2023-06-01,여러항공사아시아나항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1556056,경유 2, 22시간 30분,14:30,20:00
2023-06-01,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1557841,경유 1, 36시간 35분,16:35,12:10
2023-06-01,여러항공사터키항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1563248,경유 2, 18시간 20분,16:20,17:40
2023-06-01,루프트한자에어돌로미티 공동운항,ORY,ICN,+1일,성인/모든 결제수단,1587293,경유 1, 17시간 20분,09:35,09:55
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1589032,경유 1, 17시간 55분,09:00,09:55
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1589032,경유 1, 20시간 10분,06:45,09:55
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1589032,경유 1, 14시간 45분,12:10,09:55
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1593200,경유 1, 17시간 05분,13:45,13:50
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1598371,경유 1, 20시간 45분,06:00,09:45
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1598371,경유 1, 17시간 10분,09:35,09:45
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1598371,경유 1, 16시간 15분,10:30,09:45
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1598371,경유 1, 15시간 10분,11:35,09:45
2023-06-01,루프트한자에어돌로미티 공동운항,ORY,ICN,+2일,성인/모든 결제수단,1599225,경유 1, 31시간 40분,19:15,09:55
2023-06-01,루프트한자,CDG,ICN,+2일,성인/모든 결제수단,1600965,경유 1, 30시간 20분,20:35,09:55
2023-06-01,루프트한자,CDG,ICN,+2일,성인/모든 결제수단,1600965,경유 1, 36시간 20분,14:35,09:55
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1605500,경유 1, 22시간 25분,08:25,13:50
2023-06-01,캐세이퍼시픽항공,CDG,ICN,+1일,성인/모든 결제수단,1610500,경유 1, 18시간 25분,12:45,14:10
2023-06-01,캐세이퍼시픽항공,CDG,ICN,+1일,성인/모든 결제수단,1610500,경유 1, 16시간 50분,12:45,12:35
2023-06-01,터키항공,CDG,ICN,+1일,성인/모든 결제수단,1613913,경유 1, 27시간 10분,07:30,17:40
2023-06-01,터키항공,CDG,ICN,+2일,성인/모든 결제수단,1613913,경유 1, 30시간 30분,19:55,09:25
2023-06-01,터키항공,CDG,ICN,+2일,성인/모든 결제수단,1614146,경유 1, 34시간 15분,16:10,09:25
2023-06-01,터키항공,CDG,ICN,+2일,성인/모든 결제수단,1614146,경유 1, 32시간 30분,17:55,09:25
2023-06-01,터키항공,CDG,ICN,+2일,성인/모든 결제수단,1614146,경유 1, 36시간 15분,14:10,09:25
2023-06-01,루프트한자,CDG,ICN,+2일,성인/모든 결제수단,1617796,경유 1, 31시간 10분,19:35,09:45
2023-06-01,루프트한자,CDG,ICN,+2일,성인/모든 결제수단,1617796,경유 1, 32시간 30분,18:15,09:45
2023-06-01,여러항공사에어프랑스 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1621138,경유 1, 35시간 20분,12:55,07:15
2023-06-01,여러항공사,CDG,ICN,+1일,성인/삼성카드,1624800,경유 1, 23시간 55분,07:00,13:55
2023-06-01,여러항공사에어프랑스 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1640371,경유 1, 23시간 30분,12:55,19:25
2023-06-01,터키항공,CDG,ICN,+1일,성인/KB국민카드,1647300,경유 1, 16시간 45분,17:55,17:40
2023-06-01,터키항공,CDG,ICN,+1일,성인/KB국민카드,1647300,경유 1, 14시간 25분,12:00,09:25
2023-06-01,말레이시아항공카타르항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1647394,경유 2, 25시간 25분,22:45,07:10
2023-06-01,터키항공,CDG,ICN,+1일,성인/모든 결제수단,1664754,경유 1, 18시간 30분,16:10,17:40
2023-06-01,터키항공,CDG,ICN,+1일,성인/모든 결제수단,1664754,경유 1, 18시간 55분,07:30,09:25
2023-06-01,터키항공,CDG,ICN,+1일,성인/모든 결제수단,1664769,경유 1, 23시간 35분,11:05,17:40
2023-06-01,터키항공,CDG,ICN,+1일,성인/모든 결제수단,1664870,경유 1, 15시간 20분,11:05,09:25
2023-06-01,터키항공,CDG,ICN,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1643100,경유 1, 14시간 45분,19:55,17:40
2023-06-01,터키항공,CDG,ICN,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1643100,경유 1, 14시간 45분,19:55,17:40
2023-06-01,터키항공,CDG,ICN,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1643100,경유 1, 23시간 35분,11:05,17:40
2023-06-01,말레이시아항공카타르항공 공동운항,CDG,ICN,+2일,성인/모든 결제수단,1647394,경유 2, 25시간 25분,22:45,07:10
2023-06-01,에미레이트항공,CDG,ICN,+2일,성인/모든 결제수단,1680914,경유 1, 36시간 05분,21:55,17:00
2023-06-01,에미레이트항공,CDG,ICN,+1일,성인/모든 결제수단,1695386,경유 1, 18시간 25분,15:35,17:00
2023-06-01,에미레이트항공,CDG,ICN,+1일,성인/모든 결제수단,1695386,경유 1, 22시간 35분,11:25,17:00
2023-06-01,루프트한자에어돌로미티 공동운항,ORY,ICN,+1일,성인/모든 결제수단,1700700,경유 2, 17시간 10분,09:35,09:45
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1702400,경유 2, 17시간 45분,09:00,09:45
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1703700,경유 2, 16시간 25분,10:30,09:55
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1703700,경유 2, 17시간 20분,09:35,09:55
2023-06-01,루프트한자,CDG,ICN,+1일,성인/모든 결제수단,1703700,경유 2, 17시간 20분,09:35,09:55
2023-06-01,여러항공사,CDG,GMP,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1718400,경유 2, 20시간 55분,10:30,14:25
2023-06-01,여러항공사,CDG,GMP,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1718400,경유 2, 19시간 50분,11:35,14:25
2023-06-01,여러항공사,CDG,ICN,+2일,성인/모든 결제수단,1721293,경유 1, 32시간 50분,14:00,05:50
2023-06-01,여러항공사,CDG,GMP,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1726900,경유 2, 20시간 55분,10:30,14:25
2023-06-01,여러항공사,CDG,GMP,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1726900,경유 2, 19시간 50분,11:35,14:25
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1728368,경유 1, 17시간 00분,16:45,16:45
2023-06-01,여러항공사,CDG,ICN,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1729100,경유 1, 23시간 45분,14:00,20:45
2023-06-01,에티오피아항공,CDG,ICN,+2일,성인/모든 결제수단,1729545,경유 1, 35시간 20분,21:55,16:15
2023-06-01,여러항공사,CDG,ICN,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1730200,경유 2, 21시간 15분,11:35,15:50
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1753903,경유 1, 19시간 10분,13:20,15:30
2023-06-01,여러항공사,ORY,ICN,+1일,성인/KB국민카드,1755100,경유 1, 17시간 20분,09:35,09:55
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1760600,경유 2, 25시간 45분,10:30,19:15
2023-06-01,중국남방항공,CDG,ICN,+1일,성인/모든 결제수단,1764412,경유 1, 19시간 25분,13:00,15:25
2023-06-01,여러항공사에어돌로미티 공동운항,ORY,GMP,+1일,성인/모든 결제수단,1779195,경유 2, 21시간 50분,09:35,14:25
2023-06-01,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/삼성카드,1780700,경유 1, 32시간 55분,20:15,12:10
2023-06-01,여러항공사,CDG,ICN,+2일,성인/모든 결제수단,1788500,경유 1, 36시간 35분,16:35,12:10
2023-06-01,여러항공사에어돌로미티 공동운항,ORY,GMP,+1일,성인/모든 결제수단,1788685,경유 2, 21시간 50분,09:35,14:25
2023-06-01,여러항공사에어돌로미티 공동운항,ORY,GMP,+1일,성인/모든 결제수단,1802767,경유 2, 26시간 00분,09:35,18:35
2023-06-01,여러항공사,CDG,GMP,+1일,성인/모든 결제수단,1828500,경유 2, 22시간 25분,09:00,14:25
2023-06-01,여러항공사,CDG,GMP,+1일,성인/모든 결제수단,1829100,경유 2, 33시간 25분,06:00,22:25
2023-06-01,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1834800,경유 2, 19시간 15분,11:35,13:50
2023-06-01,여러항공사,CDG,GMP,+1일,성인/모든 결제수단,1837600,경유 2, 21시간 50분,09:35,14:25
2023-06-01,여러항공사ANA 공동운항,CDG,GMP,+1일,성인/모든 결제수단,1837600,경유 2, 21시간 50분,09:35,14:25
2023-06-01,여러항공사,CDG,GMP,+1일,성인/모든 결제수단,1837600,경유 2, 29시간 35분,06:00,18:35
2023-06-01,여러항공사,ORY,ICN,+1일,성인/모든 결제수단,1846300,경유 1, 18시간 10분,14:20,15:30
2023-06-01,여러항공사,ORY,ICN,+1일,성인/모든 결제수단,1846300,경유 1, 21시간 35분,10:55,15:30
2023-06-01,여러항공사,CDG,GMP,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1847600,경유 2, 24시간 10분,10:50,18:00
2023-06-01,여러항공사,CDG,GMP,+1일,성인/현대 M2/M3 Edition2(이용실적 충족시),1847600,경유 2, 28시간 10분,10:50,22:00
2023-06-02,에어인디아,CDG,ICN,+2일,성인/모든 결제수단,614000,경유 1, 31시간 00분,20:25,10:25
2023-06-02,LOT폴란드항공,CDG,ICN,+1일,성인/KB국민카드,861100,경유 1, 16시간 15분,07:05,06:20
2023-06-02,에티하드항공,CDG,ICN,+1일,성인/KB국민카드,926400,경유 1, 18시간 15분,10:25,11:40
2023-06-02,KLM네덜란드항공,CDG,ICN,+2일,성인/KB국민카드,970800,경유 1, 34시간 35분,18:35,12:10
2023-06-02,KLM네덜란드항공,CDG,ICN,+2일,성인/KB국민카드,970800,경유 1, 32시간 55분,20:15,12:10
2023-06-02,타이항공,CDG,ICN,+1일,성인/KB국민카드,991800,경유 1, 18시간 45분,13:40,15:25
2023-06-02,베트남항공,CDG,ICN,+1일,성인/KB국민카드,993800,경유 1, 20시간 15분,13:10,16:25
2023-06-02,베트남항공,CDG,ICN,+1일,성인/KB국민카드,997600,경유 1, 19시간 35분,14:00,16:35
2023-06-02,핀에어,CDG,ICN,+1일,성인/KB국민카드,1013900,경유 1, 17시간 30분,10:50,11:20
2023-06-02,타이항공,CDG,ICN,+2일,성인/KB국민카드,1019500,경유 1, 33시간 55분,13:40,06:35
2023-06-02,사우디아항공,CDG,ICN,+1일,성인/모든 결제수단,1033800,경유 1, 26시간 30분,11:25,20:55
2023-06-02,핀에어노르딕지역에어라인스 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1057100,경유 1, 20시간 50분,07:30,11:20
2023-06-02,타이항공,CDG,ICN,+2일,성인/모든 결제수단,1078800,경유 1, 34시간 15분,13:40,06:55
2023-06-02,우즈베키스탄항공,CDG,ICN,+2일,성인/모든 결제수단,1095700,경유 1, 29시간 55분,19:30,08:25
2023-06-02,베트남항공,CDG,ICN,+2일,성인/모든 결제수단,1097000,경유 2, 33시간 40분,14:00,06:40
2023-06-02,베트남항공,CDG,ICN,+2일,성인/모든 결제수단,1107700,경유 2, 33시간 40분,13:10,05:50
2023-06-02,대한항공,CDG,ICN,+1일,성인/KB국민카드,1130200,직항, 11시간 45분,21:00,15:45
2023-06-02,캐세이퍼시픽항공,CDG,ICN,+1일,성인/KB국민카드,1148500,경유 1, 25시간 30분,12:45,21:15
2023-06-02,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1162900,경유 1, 20시간 50분,08:20,12:10
2023-06-02,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+1일,성인/KB국민카드,1130200,경유 1, 16시간 55분,12:15,12:10
2023-06-02,캐세이퍼시픽항공,CDG,ICN,+1일,성인/KB국민카드,1148500,경유 1, 25시간 30분,12:45,21:15
2023-06-02,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+1일,성인/삼성카드,1162700,경유 1, 20시간 50분,08:20,12:10
2023-06-02,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+1일,성인/삼성카드,1162700,경유 1, 16시간 55분,12:15,12:10
2023-06-02,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+1일,성인/삼성카드,1162700,경유 1, 17시간 25분,11:45,12:10
2023-06-02,KLM네덜란드항공에어프랑스 공동운항,CDG,ICN,+1일,성인/삼성카드,1162700,경유 1, 22시간 00분,07:10,12:10
2023-06-02,KLM네덜란드항공,CDG,ICN,+1일,성인/삼성카드,1163900,경유 1, 20시간 30분,08:40,12:10
2023-06-02,KLM네덜란드항공,CDG,ICN,+1일,성인/삼성카드,1163900,경유 1, 19시간 40분,09:30,12:10
2023-06-02,KLM네덜란드항공,CDG,ICN,+1일,성인/삼성카드,1163900,경유 1, 14시간 40분,14:30,12:10
2023-06-02,에바항공,CDG,ICN,+1일,성인/KB국민카드,1199600,경유 1, 24시간 25분,11:20,18:45
2023-06-02,에어프랑스,CDG,ICN,+1일,성인/KB국민카드,1202200,직항, 12시간 15분,11:50,07:05
2023-06-02,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/KB국민카드,1217300,경유 1, 32시간 55분,20:15,12:10
2023-06-02,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1231200,경유 1, 25시간 35분,08:55,17:30
2023-06-02,여러항공사Hop 공동운항,CDG,ICN,+1일,성인/KB국민카드,1235600,경유 1, 21시간 10분,10:00,14:10
2023-06-02,여러항공사Hop 공동운항,CDG,ICN,+1일,성인/KB국민카드,1235600,경유 1, 23시간 30분,07:40,14:10
2023-06-02,여러항공사Hop 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1238300,경유 1, 20시간 15분,10:00,13:15
2023-06-02,여러항공사Hop 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1238300,경유 1, 22시간 35분,07:40,13:15
2023-06-02,여러항공사Hop 공동운항,CDG,ICN,+2일,성인/KB국민카드,1254900,경유 1, 34시간 25분,20:45,14:10
2023-06-02,여러항공사Hop 공동운항,CDG,ICN,+2일,성인/삼성카드,1259000,경유 1, 33시간 30분,20:45,13:15
2023-06-02,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/삼성카드,1270600,경유 1, 35시간 20분,17:50,12:10
2023-06-02,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/삼성카드,1271800,경유 1, 34시간 35분,18:35,12:10
2023-06-02,카타르항공,CDG,ICN,+1일,성인/KB국민카드,1303500,경유 1, 24시간 50분,09:05,16:55
2023-06-02,KLM네덜란드항공,CDG,ICN,+1일,성인/모든 결제수단,1305500,경유 1, 18시간 55분,10:15,12:10
2023-06-02,여러항공사,CDG,ICN,+1일,성인/모든 결제수단,1329100,경유 1, 17시간 25분,11:45,12:10
2023-06-02,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1330300,경유 1, 14시간 40분,14:30,12:10
2023-06-02,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1330300,경유 1, 20시간 30분,08:40,12:10
2023-06-02,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1330300,경유 1, 19시간 40분,09:30,12:10
2023-06-02,여러항공사,CDG,ICN,+2일,성인/삼성카드,1330400,경유 1, 35시간 20분,17:50,12:10
2023-06-02,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/삼성카드,1331600,경유 1, 34시간 35분,18:35,12:10
2023-06-02,여러항공사KLM네덜란드항공 공동운항,CDG,ICN,+2일,성인/삼성카드,1331600,경유 1, 32시간 55분,20:15,12:10
2023-06-02,여러항공사,CDG,ICN,+1일,성인/KB국민카드,1346700,경유 1, 14시간 35분,18:35,16:10
2023-06-02,여러항공사,CDG,ICN,+1일,성인/KB국민카드,1346700,경유 1, 18시간 40분,14:30,16:10
2023-06-02,여러항공사,CDG,ICN,+1일,성인/KB국민카드,1346700,경유 1, 23시간 40분,09:30,16:10
2023-06-02,여러항공사,CDG,ICN,+1일,성인/KB국민카드,1346700,경유 1, 24시간 30분,08:40,16:10
2023-06-02,여러항공사,CDG,ICN,+2일,성인/KB국민카드,1346700,경유 1, 36시간 55분,20:15,16:10
2023-06-02,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1349100,경유 1, 16시간 55분,12:15,12:10
2023-06-02,에어프랑스KLM네덜란드항공 공동운항,CDG,ICN,+1일,성인/모든 결제수단,1349100,경유 1, 22시간 00분,07:10,12:10
